Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1056363,Rent,"Yes, my landlord allows pets",,"Yes, a fenced yard.",Yes,Yes,No,No,Yes ,I love dogs and cat,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,I bought ,Yes all of my animals are spayed/neutered,No,Anurov,0 - 4,Home,Yes,"I am uncertain, it would depend on me finding the right dog",No,No,Me,Yes ,Yes
https://ps31.petstablished.com/adoption_applications/1054020,Own,I own my home and do not need approval from a landlord,no,"Yes, an unfenced yard.",Yes,Yes,no,No,yes,To add to our family,Energetic - Running buddy,My animals are up to date on their vaccinations but I do not administer monthly preventatives,"We got her from a friend who was rehoming her as a puppy because she's high energy. I once adopted a dog from Bergen county animal shelter about 20 years ago, he was with us until he passed of old age. ",Yes all of my animals are spayed/neutered,"No, that's very irresponsible ","Lyndhurst animal hospital- 	(201) 635-1000- listed under my phone number",0 - 4,"Indoors, we crate trained our other pup. ","My Nala already has an insurance plan with a low deductible, and we always keep the deductible amount readily available. ","I am taking my time, a few weeks is fine ",No,WTF!!! These questions are getting ridiculous. I'm not surprised people buy instead of adopt! ,I get the dog,"I'm young, but if I drop dead unexpectedly, my family will care for the pups. ",Yes
https://ps31.petstablished.com/adoption_applications/1019909,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,Just to cats,No,Yes,"I've had family dogs all my life and was never in a position, while on my own, to be able to care for a dog. I'm now in a position to do so with my life and have longed for that companionship for years, it's about time I make it a part of my life.",Active - Short walks and dog park play,I do not currently have pets,We purchased her through a breeder but it was my parents doing.,Yes,No,N/A,0 - 4,In my apartment,Yes.,"I am uncertain, it would depend on me finding the right dog",No,No,N/a,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1019184,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,No,Yes,No,No,Yes,"I love animals, I want a companion to walk with and play with","Mellow - Short, daily walks",I do not currently have pets,My last pet was a puppy from my sisters dog.,Yes,No,Don't have that information it over 40 years ago.,0 - 4,In the house.,I will look into getting insurance for my pet.,"Right away, hand that dog over!",Never,Never,Yes,"My wife,and children will take care of the dog.",Yes
https://ps31.petstablished.com/adoption_applications/1048817,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,Yes,Yes,"We are an active, fun, animal loving home looking for a furry friend to join our family! My wife and I have been planning for a dog for a while, and it is finally time to surprise her with a new best friend!We chose to adopt because we feel empathy towards all God's creatures, and we want to help the community of animals that are currently in need of a home. We look forward to the opportunity to cherish our new furry addition.",Active - Short walks and dog park play,I do not currently have pets,"Our family dog Krystal was given to us by a neighbor many years ago who unfortunately passed away. Her red nose pitbull mated with another neighbor's pitbull dog by accident if I remember correctly, and we were gifted one of the puppies.Our family cat Paris was also gifted to us by our local deli store, who has a friendly store cat who gave birth to kittens. I then surprised my mother with the tabby kitten so she would have company as I moved out.",Yes all of my animals are spayed/neutered,No,"Bronx Veterinary Center of Westchester Square66 Westchester Square, Bronx, NY 10461718-215-7387Records: Pet Owner: Kimberly CaganPet: KrystalPetland Discounts - Pelham2175 White Plains Rd, Bronx, NY 10462718-792-9408Records: Pet Owner: Victoria Jablonski Pet: Paris",0 - 4,Inside a spacious one bedroom apartment to roam free. ,Yes we have savings.,"Right away, hand that dog over!",No,No,Yes we are in agreement and will both love our dog forever.,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1051519,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,No ,No,Yes,Need a companion and someone to enjoy outdoor activities ,"Mellow - Short, daily walks",I do not currently have pets,Had pets as children. Local familia ,I don't have animals ,No,N/A,0 - 4,"Apt, crate ",Yes savings already set aside ,"I am uncertain, it would depend on me finding the right dog",No,No,Yes ,,Yes
https://ps31.petstablished.com/adoption_applications/1048995,Rent,"Yes, my landlord allows pets",NO ,"Yes, an unfenced yard.",Yes,Yes,NO ,No,YES ,"I want my son to have his first pet and learn how to be responsible, also great as a birthday gift in 2 weeks ",Energetic - Running buddy,I do not vaccinate my animals or give them monthly preventatives,pet shop ,I don't have animals ,no ,I cant remember her name but i know it was somewhere in brooklyn ny in grand street. ,0 - 4,In my house,no i dont have one yet ,"Right away, hand that dog over!",Yes. Because i was moving and couldn't take my dog so i gave her to a family friend in new jersey,no,no,no,Yes
https://ps31.petstablished.com/adoption_applications/1048362,Rent,"Yes, my landlord allows pets",No ,"Yes, a fenced yard.",Yes,Yes,No ,No,Yes ,My nephew is turning 7 and he’s been dying for a dog so I want to adopt because I feel like it’s the best thing ,Active - Short walks and dog park play,My animals are up to date on their vaccinations but I do not administer monthly preventatives,I got all of my animals from pet smart ,Yes all of my animals are spayed/neutered,No ,9174536762,0 - 4,In the home ,Yes of course ,"Right away, hand that dog over!",No ,No ,Yes ,,Yes
https://ps31.petstablished.com/adoption_applications/1047117,Rent,"Yes, my landlord allows pets",Less than 25lbs,I don't have a yard. ,Yes,Yes,No,Yes,Yes,"We had to put our dog down in December and miss having a dog in our home, we had him for 10 years.","Mellow - Short, daily walks",I do not currently have pets,Private owner,I don't have animals ,No,Banfield Pet Hospital 914-946-2582 - Papi Davis,4 - 8,"In the rear of the apartment with access to the kitchen, bathroom and bedrooms.  If he/she is more comfortable in a crate, one will be provided.","Yes, my daughters' father will assist financially. ","Right away, hand that dog over!",No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1034305,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yes,We would love a new addition to the family ,Energetic - Running buddy,I do not currently have pets,I had none ,I don't have animals ,No,I didn’t have any ,0 - 4,Home with my daughter  or with a dog sitter ,No,I am thinking probably in the next few days,I’ve never had one to give up ,No, I don’t have a partner ,"No one has serious health conditions , the puppy will remain with us",Yes
https://ps31.petstablished.com/adoption_applications/1039502,Rent,"Yes, my landlord allows pets",n/a,I don't have a yard. ,Yes,Yes,no,No,yes and yes,"I had a pet before when I was a kid and I missed having one as I got older and now that I live on my own, I want one and can get one.","Mellow - Short, daily walks",I do not currently have pets,n/a,I don't have animals ,no,n/a,4 - 8,bedroom,yes,I am thinking probably in the next few days,yes because I moved so my uncle took the pet.,no,yes,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1040523,Rent,"Yes, my landlord allows pets",no,I don't have a yard. ,Yes,Yes,no,No,yes,i would like to adopt a dog because i feel like a puppy will make my home complete,Active - Short walks and dog park play,My animals are up to date on their vaccinations but I do not administer monthly preventatives,"rocky - north shore animal league shelter roxin and chica - family / friends",Yes all of my animals are spayed/neutered,no,n/a,4 - 8,in my home ,yes,"Right away, hand that dog over!",no,no,yes,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1042378,Rent,"Yes, my landlord allows pets",Yes 25 pounds,"Yes, an unfenced yard.",Yes,Yes,No,Yes,Yes I am ,The family would love a new addition. Also my kids and I are looking forward to bonding over the dog. Animals are additionally therapuetic and having a pet would be good for me. Also theh deserve a home.,Active - Short walks and dog park play,I do not currently have pets,N/a,I don't have animals ,No,N/a,0 - 4,In the apartment ,No,"Right away, hand that dog over!",No,No,N/a,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1045362,Rent,"Yes, my landlord allows pets",no,I don't have a yard. ,Yes,Yes,no,No,no,"I want to adopt a dog because I have been interested in adopting my own for a while now and I feel like I am finally ready. I have had dogs all my life in my family and I finally want to have my own.  I want a dog to go to the park with and take on walks and also play with at home. I have a deep love for animals, so I know I would be a great dog owner. I have grown up around animals all my life, so I know  the responsibility and the attention they require. I am a very responsible, well-rounded person, so I believe I would provide a very loving, caring home for Adora. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Humane Society, Boulder, ColoradoMy husky came from a breeder in Grand Junction, Colorado",Yes all of my animals are spayed/neutered,no,"Broomfield Veterinary Hospital303-466-1764This is where my family takes our animals at home. If I were to get a dog here, I would need to find a new vet.",0 - 4,"my home, my room at night",yes,"Right away, hand that dog over!",no,no,I am not with a partner,,Yes
https://ps31.petstablished.com/adoption_applications/1040278,Own,,,"Yes, a fenced yard.",Yes,Yes,no pet allergies,No,Yes,To be a new companion for our family,Active - Short walks and dog park play,I do not currently have pets,n/a,I don't have animals ,never,"We've never had to use a veterinarian but we are planning on using the Bergenfield Animal Clinic,  (201) 385-5776",0 - 4,"In our living room, preferably in a crate","Yes, we have enough money saved for any emergency  vet bills that might come.","I am taking my time, a few weeks is fine ","Yes, we had to give up our pet cockatoo because our nearby neighbors were complaining about his morning loud screeches/calls. The pet went to a couple we knew who were from a farm and had other birds that could give him  company.",No,"Yes, I would keep the dog","We have children who absolutely love dogs, and our son who is 20 right now would be able to take our dog when we become older and he has a house of his own.",Yes
https://ps31.petstablished.com/adoption_applications/1040256,Rent,"Yes, my landlord allows pets",NO,"Yes, a fenced yard.",Yes,Yes,NA,No,YES,I HAVE ALWAYS WANTED A DOG BUT UP UNTIL NOW WAS UNABLE TO BEAR THE FINACIAL RESPONSIBILITY THAT COMES WITH ONE. ,Active - Short walks and dog park play,I do not currently have pets,NA,I don't have animals ,NA,NA,0 - 4,IN THE HOME EITHER IN CRATE OR FREE TO ROAM DEPENDING ON IF YET HOUSE TRAINED.,"PET INSURANCE, AND SAVINGS ACCOUNT","I am uncertain, it would depend on me finding the right dog",NA,NA,NA,NA,Yes
https://ps31.petstablished.com/adoption_applications/1039446,Own,,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,I've had dogs all my life I love them and I just lost my 14 1/2 year old pitbull in November 2018,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,"Pitbull came from Elmira animal shelter, Aussie mix came from some people that were giving puppies away and cat saved him from these people that had many cats and kittens at there home .",Some of my animals are spayed/neutered,No not intentionally once many many years ago my one dog got pregnant got her fixed right after.  What ever dog I get they will be fixed if not already fixed.,Town and country caton ny 607-937-8222,4 - 8,In the house ,I have care credit ,"Right away, hand that dog over!",No have had dogs all my life since I was 16 they all lived to be any were from 11- 17 years old and died being with me.,Never,Yes,Well I'm not that old but you never know when your gonna die I lost my 30 year old son 3 years and almost 11 months ago he was just getting a ride to work cause his car was in the shop and he died at the scene . He was my youngest my older son would have no problem taking my animals if something happened to me both my boys love and loved animals very much.,Yes
