Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1119207,Own,I own a co-op and have received board approval to have a pet ,Yes,I don't have a yard. ,Yes,Yes,No,No,Yes,Companionship,"Mellow - Short, daily walks",I do not currently have pets,Ive previously fostered with SocialTees.,I don't have animals ,No,"Petcare Animal Clinic7187624747Henry Shen (corgi)",0 - 4,Either my apartment or at the office (I work at a dog friendly office).,Yes,"I am taking my time, a few weeks is fine ",No,No,Yes,Not a senior nor have serious health conditions ,Yes
https://ps31.petstablished.com/adoption_applications/1119811,Own,I own my home and do not need approval from a landlord,,I don't have a yard. ,Yes,Yes,No,No,Yes,My husband and I are looking to add a furbaby to our family and would love to adopt!,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,I got Riley from a local family in Mountain View who owned both the mom and dad and had a tiny litter of 3 pups.,Yes all of my animals are spayed/neutered,No,Banfield Pet Hospital; (408) 978-0103,0 - 4,Indoors,We have savings put away for these types of emergencies.,"I am taking my time, a few weeks is fine ",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1118978,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,no,No,yes,"To share our lives.  We have always had dogs in our lives.  They are an important part of our family.We are active and want to share outdoor activities with a dog.",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"We adopted our standard poodle, Tequila,   from a family that was transferred overseas. She was under a year old.Our cat, Jazzy was found by my daughter on the streets of Brooklyn. She was also under a year.  ",Yes all of my animals are spayed/neutered,No,"Dr. Ben Adi 914-771-7385 (took care of Tequila)Dobbs Ferry Animal Hospital, Dr. Gary Mendelsohn, currently taking care of Jazzy 914-693-5900",0 - 4,inside the house,yes,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1119645,Rent,"Yes, my landlord allows pets",No ,"Yes, a fenced yard.",Yes,Yes,Yes slight allergies ,No,Yes ,"We currently have a 1 year old golden doodle, Cooper, who is very social. He loves other dogs and everyone. We feel he would enjoy having a doggy sibling to live and play with. We also love doodles and would prefer adopting instead of purchasing from a breeder. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Cooper came from a breeder in Buffalo, NY.  The breeder's name is Dragan Majdandzic. ",Yes all of my animals are spayed/neutered,No ,Fairmount Animal Hospital (315) 468-3446. The records are listed under Ashley Elmer ,0 - 4,"When we aren't home, the dog will be kept in the kitchen and dinning room areas. ",Yes ,"I am taking my time, a few weeks is fine ",No ,No ,Yes ,N/A ,Yes
https://ps31.petstablished.com/adoption_applications/1118817,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,We want a giant breed (Newfoundland/poodle) because we love dogs. We have wanted one for a long time. I have searched the website over and over. We ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Kasper came from our shelter in Berlin, MD. 21811. Worcester County Humane Society",Yes all of my animals are spayed/neutered,No,Carole Lewis Healing Hands is the office.,0 - 4,In a kennel if we will be gone for awhile,Yes. We always have the ability for emergency vet visits,"Right away, hand that dog over!",No. We have had them as long as they lived,"No.",Yes,"Yes, we have children who would take him or her, however we both are in good heath. We would not venture into this if we could not take care of the puppy.",Yes
https://ps31.petstablished.com/adoption_applications/1118549,Own,I own my home and do not need approval from a landlord,I do not have a landlord and my home insurance does not restrict this breed or weight or number of animals allowed,"Yes, an unfenced yard.",Yes,Yes,no,No,Yes I am over 21,I have a six year old mini golden doodle named Buster.  He has brought so much joy and love to our family and I would like to offer and open our home to another dog in need of a loving family and buddy to hang around with buster.,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,"I purchased our dog from a reputable breeder in Pennington, NJ",Yes all of my animals are spayed/neutered,No I have not,"Whitehouse Veterinary Hospital, 274 Main Street, Whitehouse Station, NJ 08889 908-534-4121",0 - 4,"While it just arrives in the home, we will probably confine him to our living room til he gets use to our home and we can keep an eye on him.",I will look into getting insurance for emergency vet bills.,"Right away, hand that dog over!",No I have not,No never,No I am a single parent with three children,"No, I am not a senior and am healthy and can care easily for a dog for a very long time.",Yes
https://ps31.petstablished.com/adoption_applications/1119698,Rent,"Yes, my landlord allows pets",NO,"Yes, an unfenced yard.",Yes,Yes,NO,No,YES,"I LOVE ALL ANIMALS. I HAD A BLACK LAB, BAILEY, WHO PASSED AWAY IN 2016. I MISS HAVING A DOG TO TAKE CARE OF AND PLAY WITH. MY SON ALSO MISSES HAVING AN ANIMAL AROUND. ",Active - Short walks and dog park play,I do not currently have pets,SHE CAME FROM A BREEDER BUT I CANNOT REMEMBER HER NAME AT THIS TIME.,I don't have animals ,NO,"MOBILE VET CLINIC - 203-261-9223. RECORDS LISTED UNDER ""EBRON""",0 - 4,"IN MY HOME, FREE TO ROAM. WITH PROPER BARRIERS IN PLACE OF COURSE SO HE/SHE DOES NOT HURT HIM/HERSELF",YES. BOTH MYSELF AND MY SON WORK. ,"I am taking my time, a few weeks is fine ",NO. ,NO,NOT ADOPTING WITH A PARTNER ,"ALTHOUGH I AM NOT A YOUNG ADULT ANYMORE ( :) ) IF SOMETHING WERE TO HAPPEN TO ME, MY SON IS MORE THAN WILLING AND ABLE TO CARE FOR THE PET.",Yes
https://ps31.petstablished.com/adoption_applications/1106110,Rent,"Yes, my landlord allows pets",None,I don't have a yard. ,No,Yes,"Ann has cat allergies, no dog allergies",No,Yes,"We are looking for a companion, someone to be active with, someone to be there when we have kids, and someone to keep Scott company during the day (works from home)",Active - Short walks and dog park play,I do not currently have pets,First childhood dog was a puppy from a friend's litter.  Other two were shelter dogs.  Scott worked at an animal shelter and fostered dogs during that time. ,I don't have animals ,No,No pets.  There are two or three vets in the neighborhood,0 - 4,"Indoors, will crate train for the periods that we do need to be away.  ",We have the financial means to cover these expenses and will look into pet insurance.,"I am taking my time, a few weeks is fine ",No,No,Will go with Scott,Both still quite young,Yes
https://ps31.petstablished.com/adoption_applications/1119619,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Lost both my 15 y old standard poodles this past year and the house is just empty— and the pug has no one to boss about,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Delaware Valley Pug Rescue, friends pet,  brought into hospital where I work,",Yes all of my animals are spayed/neutered,No,I am the veterinarian but you can contact Hamilton Animal Hospital 215-659-3611,0 - 4,In home,I am a veterinarian ,"Right away, hand that dog over!",No,No,Yes,Family members would help,Yes
https://ps31.petstablished.com/adoption_applications/1119837,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,none,No,Yes age 55 ,"It has been a while, 3 years since our last dog has past, Had her for 12 years, time for another dog.","Mellow - Short, daily walks",I do not currently have pets,Adopted from a local family who was going through a divorce and had no time for the dog.,I don't have animals ,no,Hopewell Animal Hospital  845-221 -7387,0 - 4,will have full range of home,"we will have pet insurance,no worries with the bills as well.","I am uncertain, it would depend on me finding the right dog",no,mp,"no partner, married 35 years",no health conditions,Yes
https://ps31.petstablished.com/adoption_applications/1119680,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,No ,No,Yes,I recently lost my Zoe (bull dog/boxer) and I would like a dog to keep me and Roxy (bull dog/pug) company.,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,"Zoe - Ewing Animal Shelter, EASEL, Ewing NJRoxy - Pet Shop, West Windsor NJ ",Yes all of my animals are spayed/neutered,"No","Chesterfield Vet, Bordentown, NJ 09-298-3888 Dr. Skolnik ",4 - 8,When I am not home in a crate next to Roxy's crate in my bedroom,Yes,I am thinking probably in the next few days,N,No,She would be my dog.,Yes - my daughter,Yes
https://ps31.petstablished.com/adoption_applications/1097053,Rent,"Yes, my landlord allows pets",No ,I don't have a yard. ,Yes,Yes,No,No,yes,I grew up with dogs and cats my entire life.  My family and I have raised multiple seeing eye puppies.  I love dogs and have been looking at adopting.  ,Active - Short walks and dog park play,I do not currently have pets,The Seeing Eye program. ,I don't have animals ,No ,Richboro Veterinary Hospital - 215-322-6776,4 - 8,Our apartment. ,"Yes, with savings. ","I am uncertain, it would depend on me finding the right dog",Yes to The Seeing Eye program.  They went on to be seeing eye dogs. ,No ,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1119316,Rent,"Yes, my landlord allows pets",No ,I don't have a yard. ,Yes,Yes,No,No,yes,I grew up with dogs and cats my entire life.  My family and I have raised multiple seeing eye puppies.  I love dogs and have been looking at adopting.  ,Active - Short walks and dog park play,I do not currently have pets,The Seeing Eye program. ,I don't have animals ,No ,Richboro Veterinary Hospital - 215-322-6776,4 - 8,Our apartment. ,"Yes, with savings. ","I am uncertain, it would depend on me finding the right dog",Yes to The Seeing Eye program.  They went on to be seeing eye dogs. ,No ,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1119308,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,no,No,yes,Looking for a best friend and have taken care of dogs throughout my childhood and have always wanted a puppy.,Active - Short walks and dog park play,I do not currently have pets,no,I don't have animals ,,no,0 - 4,home,parents,"Right away, hand that dog over!",no,no,no partner,,Yes
https://ps31.petstablished.com/adoption_applications/1119705,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Because everyone in my house loves animals and we’d love to add another buddy to outback pack,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Rocky was a gift given to my dad when one of his patients dogs had puppies.  Peanut was rescued at at adoptions drive at a park in queens, I don’t remember the name of the organization. Rusty came to us from a friend of my sister in law who had an accidental litter and needed a home. ",Yes all of my animals are spayed/neutered,No,Banfield New Hyde Park 516-616-0924,0 - 4,We have a back office room where we keep the dogs beds and food.  Before being fully house broken and trained the dogs are kept in that area with wee pads and water/food and beds and it’s blocked off by a baby gate. ,We have a savings account and family but will be able to manage vet costs,I am thinking probably in the next few days,No,No,Yes,No,Yes
